team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
EDM,2008,EDM,2008020091,EDM,CHI,AWAY,20081022,Team Level,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2008,EDM,2008020091,EDM,CHI,AWAY,20081022,Team Level,all,0.3482,0.4382,0.4308,3600.0,20.142,1.462,1.187,4.313,0.588,10.409,9.106,1.44,1.427,1.405,23.0,5.0,11.0,39.0,0.0,1.0,0.0,3.0,1.0,9.0,14.0,23.0,28.0,6.0,18.0,22.0,17.0,1.0,4.0,24.0,2.0,2.0,0.597,0.276,0.588,0.0,0.0,0.0,36.672,28.0,27.121,3.0,0.255,0.343,0.343,1.309,1.283,1.273,27.27,2.737,2.108,5.786,0.888,14.498,10.984,2.689,2.78,2.732,30.0,7.0,13.0,50.0,3.0,3.0,0.0,11.0,0.0,5.0,15.0,27.0,34.0,7.0,22.0,26.0,17.0,9.0,3.0,24.0,11.0,2.0,0.976,1.183,0.578,2.0,1.0,0.0,53.77,37.0,38.294,2.0,0.456,0.318,0.318,2.875,2.92,2.891
EDM,2008,EDM,2008020091,EDM,CHI,AWAY,20081022,Team Level,5on5,0.4085,0.4348,0.44,2744.0,15.922,1.239,0.843,3.496,0.457,7.773,7.257,1.216,1.204,1.182,21.0,1.0,8.0,30.0,0.0,1.0,0.0,3.0,1.0,6.0,11.0,21.0,22.0,6.0,18.0,17.0,16.0,1.0,4.0,19.0,1.0,2.0,0.507,0.144,0.588,0.0,0.0,0.0,27.672,22.0,21.121,3.0,0.174,0.343,0.343,1.004,0.979,0.969,20.495,1.794,1.526,4.758,0.705,11.189,8.027,1.76,1.838,1.803,23.0,5.0,11.0,39.0,1.0,3.0,0.0,9.0,0.0,4.0,11.0,22.0,27.0,7.0,22.0,18.0,15.0,7.0,2.0,19.0,8.0,1.0,0.725,0.851,0.219,1.0,0.0,0.0,42.77,28.0,29.294,1.0,0.315,0.318,0.318,1.792,1.837,1.824
EDM,2008,EDM,2008020091,EDM,CHI,AWAY,20081022,Team Level,4on5,0.2756,0.1429,0.1667,256.0,0.865,0.132,0.086,0.082,0.022,0.223,0.454,0.132,0.132,0.132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.019,0.0,0.0,0.152,0.152,0.152,3.441,0.347,0.351,0.636,0.101,2.478,1.087,0.334,0.347,0.334,4.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,0.2,0.147,0.0,0.0,1.0,0.0,6.0,5.0,5.0,1.0,0.089,0.0,0.0,0.436,0.436,0.419
EDM,2008,EDM,2008020091,EDM,CHI,AWAY,20081022,Team Level,5on4,0.1325,0.6154,0.5556,600.0,3.355,0.091,0.258,0.736,0.109,2.413,1.394,0.091,0.091,0.091,1.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.062,0.0,0.0,0.153,0.153,0.152,3.334,0.596,0.231,0.392,0.081,0.831,1.869,0.596,0.596,0.596,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,0.052,0.185,0.359,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.052,0.0,0.0,0.648,0.648,0.648
EDM,2008,EDM,2008020097,EDM,COL,AWAY,20081023,Team Level,other,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2008,EDM,2008020097,EDM,COL,AWAY,20081023,Team Level,all,0.5184,0.58,0.5152,3600.0,23.998,2.601,1.467,5.556,0.778,12.359,11.24,2.508,2.662,2.565,26.0,8.0,24.0,58.0,1.0,1.0,0.0,4.0,1.0,13.0,14.0,25.0,33.0,8.0,22.0,26.0,16.0,8.0,10.0,27.0,3.0,4.0,0.713,0.372,1.515,0.0,0.0,1.0,57.267,34.0,34.128,3.0,0.325,0.33,0.33,2.595,2.646,2.548,22.598,2.416,1.731,4.9,0.708,12.992,8.317,2.387,2.414,2.384,25.0,7.0,10.0,42.0,4.0,1.0,0.0,5.0,0.0,12.0,10.0,21.0,28.0,6.0,18.0,18.0,11.0,18.0,16.0,22.0,8.0,2.0,0.994,0.948,0.474,1.0,2.0,1.0,42.729,32.0,32.122,1.0,0.377,0.182,0.182,2.546,2.533,2.508
EDM,2008,EDM,2008020097,EDM,COL,AWAY,20081023,Team Level,5on5,0.5034,0.6081,0.5208,2503.0,17.865,1.758,1.099,4.545,0.612,9.468,7.519,1.666,1.82,1.723,20.0,5.0,20.0,45.0,0.0,1.0,0.0,4.0,1.0,7.0,12.0,20.0,25.0,7.0,17.0,17.0,12.0,8.0,7.0,19.0,3.0,3.0,0.608,0.372,0.778,0.0,0.0,0.0,44.267,25.0,25.128,2.0,0.227,0.33,0.33,1.655,1.705,1.607,16.157,1.734,1.159,3.625,0.519,8.749,6.279,1.71,1.732,1.708,19.0,4.0,6.0,29.0,3.0,1.0,0.0,4.0,0.0,8.0,7.0,16.0,20.0,5.0,16.0,11.0,9.0,16.0,7.0,16.0,6.0,1.0,0.715,0.761,0.258,1.0,2.0,0.0,29.729,23.0,23.122,1.0,0.239,0.182,0.182,1.726,1.713,1.695
EDM,2008,EDM,2008020097,EDM,COL,AWAY,20081023,Team Level,4on5,0.1037,0.1875,0.25,672.0,1.789,0.079,0.067,0.23,0.048,0.456,2.12,0.079,0.079,0.079,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.015,0.0,0.0,0.094,0.094,0.094,6.441,0.683,0.572,1.275,0.189,4.243,2.038,0.677,0.683,0.677,6.0,3.0,4.0,13.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,8.0,1.0,2.0,4.0,0.0,0.0,8.0,6.0,2.0,1.0,0.279,0.188,0.216,0.0,0.0,1.0,13.0,9.0,9.0,0.0,0.138,0.0,0.0,0.82,0.82,0.813
EDM,2008,EDM,2008020097,EDM,COL,AWAY,20081023,Team Level,5on4,1.0,1.0,1.0,414.0,4.343,0.763,0.301,0.781,0.118,2.435,1.601,0.763,0.763,0.763,3.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1.0,0.026,0.0,0.737,0.0,0.0,1.0,10.0,6.0,6.0,0.0,0.084,0.0,0.0,0.847,0.847,0.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2008,EDM,2008020118,EDM,VAN,AWAY,20081025,Team Level,other,1.0,1.0,1.0,107.0,2.139,0.128,0.104,0.473,0.065,0.985,1.246,0.128,0.128,0.128,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.026,0.0,0.0,0.154,0.154,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2008,EDM,2008020118,EDM,VAN,AWAY,20081025,Team Level,all,0.4558,0.5094,0.5,3600.0,29.044,2.79,2.164,6.262,1.175,16.648,12.961,2.676,2.843,2.724,28.0,14.0,12.0,54.0,3.0,2.0,0.0,8.0,4.0,18.0,7.0,25.0,39.0,10.0,34.0,27.0,21.0,4.0,9.0,30.0,8.0,4.0,0.737,0.91,1.143,1.0,1.0,1.0,53.675,42.0,41.837,4.0,0.49,0.587,0.587,2.693,2.74,2.711,30.174,3.331,2.551,7.001,1.127,16.045,11.945,3.216,3.326,3.211,30.0,12.0,10.0,52.0,6.0,4.0,1.0,11.0,1.0,7.0,13.0,24.0,36.0,7.0,20.0,38.0,8.0,15.0,3.0,29.0,8.0,5.0,0.983,1.014,1.334,2.0,3.0,1.0,52.884,42.0,42.507,1.0,0.568,0.555,0.555,3.344,3.332,3.271
EDM,2008,EDM,2008020118,EDM,VAN,AWAY,20081025,Team Level,5on5,0.5972,0.5077,0.5192,2562.0,19.491,2.227,1.347,4.477,0.862,10.296,7.792,2.113,2.279,2.162,20.0,7.0,6.0,33.0,3.0,2.0,0.0,6.0,1.0,10.0,5.0,17.0,24.0,9.0,32.0,17.0,17.0,2.0,6.0,16.0,8.0,3.0,0.47,0.91,0.847,1.0,1.0,1.0,32.675,27.0,26.837,4.0,0.278,0.587,0.587,1.918,1.964,1.937,18.036,1.502,1.246,4.235,0.562,9.844,7.611,1.495,1.497,1.49,18.0,7.0,7.0,32.0,2.0,2.0,1.0,8.0,1.0,3.0,9.0,16.0,23.0,7.0,20.0,28.0,7.0,14.0,1.0,19.0,4.0,2.0,0.567,0.442,0.493,0.0,1.0,1.0,32.884,25.0,25.507,0.0,0.251,0.265,0.265,1.488,1.476,1.472
EDM,2008,EDM,2008020118,EDM,VAN,AWAY,20081025,Team Level,4on5,0.0369,0.1364,0.1111,560.0,0.958,0.055,0.04,0.092,0.029,0.239,1.544,0.055,0.055,0.055,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.009,0.0,0.0,0.063,0.063,0.063,11.183,1.436,1.226,2.686,0.545,6.015,4.092,1.327,1.436,1.327,11.0,5.0,3.0,19.0,4.0,2.0,0.0,3.0,0.0,4.0,3.0,7.0,12.0,0.0,0.0,7.0,0.0,0.0,1.0,10.0,4.0,2.0,0.416,0.571,0.448,2.0,2.0,0.0,19.0,16.0,16.0,0.0,0.299,0.29,0.29,1.445,1.445,1.387
EDM,2008,EDM,2008020118,EDM,VAN,AWAY,20081025,Team Level,5on4,0.4916,0.9375,0.9091,371.0,6.455,0.381,0.673,1.221,0.22,5.127,2.379,0.38,0.381,0.38,5.0,5.0,5.0,15.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,5.0,10.0,1.0,2.0,5.0,0.0,0.0,2.0,9.0,0.0,1.0,0.085,0.0,0.296,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.177,0.0,0.0,0.558,0.558,0.556,0.956,0.394,0.078,0.08,0.02,0.186,0.242,0.394,0.394,0.394,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.394,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.018,0.0,0.0,0.411,0.411,0.411
EDM,2008,EDM,2008020124,EDM,BOS,HOME,20081027,Team Level,other,0.1148,0.25,0.1111,112.0,0.702,0.055,0.039,0.122,0.021,0.375,0.388,0.055,0.055,0.055,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.009,0.0,0.0,0.064,0.064,0.064,4.707,0.424,0.361,0.993,0.153,3.056,2.079,0.411,0.424,0.411,2.0,6.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,7.0,1.0,2.0,3.0,0.0,1.0,1.0,6.0,2.0,0.0,0.129,0.296,0.0,1.0,0.0,0.0,9.0,8.0,8.0,1.0,0.104,0.0,0.0,0.463,0.463,0.451
EDM,2008,EDM,2008020124,EDM,BOS,HOME,20081027,Team Level,all,0.4891,0.4711,0.4483,3798.0,26.159,1.89,1.746,6.101,0.872,16.003,12.387,1.819,1.817,1.748,27.0,12.0,18.0,57.0,0.0,1.0,0.0,7.0,1.0,18.0,12.0,27.0,39.0,5.0,10.0,27.0,11.0,8.0,18.0,34.0,3.0,2.0,1.041,0.403,0.447,0.0,0.0,0.0,55.56,39.0,38.05,10.0,0.361,0.227,0.227,2.024,1.948,1.874,31.855,1.974,2.07,7.742,1.092,19.68,14.508,1.942,2.049,2.016,36.0,12.0,16.0,64.0,1.0,0.0,0.0,7.0,0.0,23.0,17.0,35.0,47.0,3.0,6.0,25.0,13.0,10.0,16.0,41.0,6.0,1.0,1.069,0.694,0.211,1.0,0.0,0.0,65.568,48.0,49.098,13.0,0.456,0.0,0.0,2.365,2.454,2.419
EDM,2008,EDM,2008020124,EDM,BOS,HOME,20081027,Team Level,5on5,0.5177,0.4948,0.4783,3087.0,22.227,1.626,1.435,5.295,0.746,13.385,10.513,1.565,1.553,1.495,25.0,8.0,15.0,48.0,0.0,1.0,0.0,6.0,1.0,15.0,10.0,25.0,33.0,3.0,6.0,24.0,8.0,7.0,13.0,28.0,3.0,2.0,0.777,0.403,0.447,0.0,0.0,0.0,46.56,33.0,32.05,9.0,0.289,0.227,0.227,1.688,1.613,1.552,24.714,1.515,1.496,6.251,0.831,14.541,11.366,1.496,1.59,1.57,30.0,6.0,13.0,49.0,0.0,0.0,0.0,7.0,0.0,16.0,13.0,30.0,36.0,2.0,4.0,18.0,12.0,8.0,12.0,31.0,4.0,1.0,0.906,0.398,0.211,0.0,0.0,0.0,50.568,36.0,37.098,10.0,0.3,0.0,0.0,1.815,1.904,1.881
EDM,2008,EDM,2008020124,EDM,BOS,HOME,20081027,Team Level,4on5,0.4068,0.1429,0.2,405.0,0.698,0.024,0.031,0.086,0.015,0.246,0.599,0.024,0.024,0.024,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.03,0.03,0.03,2.434,0.035,0.214,0.498,0.108,2.084,1.062,0.035,0.035,0.035,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.052,0.0,0.0,0.087,0.087,0.087
EDM,2008,EDM,2008020124,EDM,BOS,HOME,20081027,Team Level,5on4,1.0,1.0,1.0,194.0,2.532,0.185,0.242,0.599,0.09,1.997,0.887,0.175,0.185,0.175,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.056,0.0,0.0,0.242,0.242,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2008,EDM,2008020140,EDM,NSH,AWAY,20081030,Team Level,other,1.0,0.8333,1.0,122.0,2.805,0.587,0.224,0.433,0.083,1.988,0.685,0.582,0.587,0.582,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.128,0.0,0.458,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.088,0.0,0.0,0.675,0.675,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2008,EDM,2008020140,EDM,NSH,AWAY,20081030,Team Level,all,0.6344,0.5644,0.557,3600.0,31.071,2.932,1.986,7.21,1.002,17.77,13.1,2.815,2.963,2.843,28.0,16.0,13.0,57.0,1.0,3.0,0.0,8.0,4.0,13.0,15.0,27.0,43.0,2.0,4.0,27.0,12.0,4.0,9.0,34.0,7.0,3.0,0.959,0.93,1.043,0.0,0.0,1.0,56.062,44.0,43.286,4.0,0.459,0.743,0.743,2.648,2.665,2.637,24.457,1.69,1.651,5.37,0.773,15.202,10.313,1.632,1.692,1.634,25.0,10.0,9.0,44.0,3.0,0.0,0.0,5.0,1.0,15.0,11.0,22.0,32.0,4.0,8.0,33.0,14.0,15.0,10.0,30.0,5.0,0.0,1.141,0.549,0.0,2.0,1.0,0.0,44.992,35.0,36.014,3.0,0.35,0.0,0.0,2.04,2.042,1.972
EDM,2008,EDM,2008020140,EDM,NSH,AWAY,20081030,Team Level,5on5,0.6735,0.5663,0.5556,2751.0,25.076,2.317,1.55,6.181,0.806,13.778,10.369,2.205,2.348,2.233,22.0,13.0,12.0,47.0,0.0,3.0,0.0,7.0,3.0,10.0,12.0,22.0,35.0,2.0,4.0,19.0,11.0,4.0,5.0,26.0,7.0,2.0,0.802,0.93,0.585,0.0,0.0,0.0,46.062,35.0,34.286,2.0,0.32,0.743,0.743,1.894,1.911,1.889,19.438,1.123,1.185,4.419,0.628,11.987,8.658,1.107,1.125,1.109,19.0,9.0,8.0,36.0,3.0,0.0,0.0,5.0,0.0,11.0,9.0,16.0,25.0,3.0,6.0,24.0,14.0,11.0,9.0,26.0,2.0,0.0,0.915,0.208,0.0,2.0,1.0,0.0,36.992,28.0,29.014,3.0,0.239,0.0,0.0,1.362,1.364,1.345
EDM,2008,EDM,2008020140,EDM,NSH,AWAY,20081030,Team Level,4on5,0.0105,0.125,0.125,360.0,0.772,0.006,0.007,0.028,0.024,0.167,0.769,0.006,0.006,0.006,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.008,0.008,0.008,5.019,0.567,0.466,0.951,0.146,3.215,1.655,0.525,0.567,0.525,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,7.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,3.0,0.0,0.226,0.341,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.111,0.0,0.0,0.678,0.678,0.627
EDM,2008,EDM,2008020140,EDM,NSH,AWAY,20081030,Team Level,5on4,1.0,1.0,1.0,367.0,2.418,0.023,0.205,0.568,0.089,1.838,1.277,0.023,0.023,0.023,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.048,0.0,0.0,0.071,0.071,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2008,EDM,2008020150,EDM,CAR,AWAY,20081101,Team Level,other,0.5543,0.5,0.5,62.0,1.151,0.48,0.083,0.188,0.05,0.765,0.433,0.48,0.48,0.48,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.008,0.0,0.472,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.029,0.0,0.0,0.509,0.509,0.509,1.685,0.386,0.141,0.303,0.068,0.856,0.247,0.369,0.386,0.369,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05,0.0,0.336,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.038,0.336,0.336,0.088,0.088,0.087
EDM,2008,EDM,2008020150,EDM,CAR,AWAY,20081101,Team Level,all,0.526,0.4874,0.4607,3600.0,30.102,3.365,1.853,6.576,0.925,15.56,12.721,3.313,3.442,3.388,32.0,9.0,17.0,58.0,3.0,3.0,0.0,5.0,3.0,13.0,14.0,29.0,38.0,7.0,17.0,27.0,21.0,11.0,2.0,32.0,6.0,3.0,0.931,0.832,1.602,1.0,0.0,2.0,58.564,41.0,41.144,1.0,0.405,0.84,0.84,2.931,2.981,2.976,34.679,3.032,2.267,7.953,1.093,19.669,13.985,2.981,2.98,2.93,34.0,14.0,13.0,61.0,1.0,3.0,0.0,6.0,2.0,14.0,22.0,33.0,47.0,4.0,11.0,34.0,26.0,9.0,2.0,41.0,3.0,4.0,1.435,0.36,1.237,0.0,1.0,0.0,60.496,48.0,47.629,1.0,0.503,0.9,0.9,2.635,2.6,2.582
EDM,2008,EDM,2008020150,EDM,CAR,AWAY,20081101,Team Level,5on5,0.5747,0.5506,0.5303,2616.0,25.717,2.055,1.571,6.058,0.786,13.63,10.899,2.003,2.132,2.078,28.0,7.0,14.0,49.0,1.0,3.0,0.0,5.0,2.0,13.0,11.0,27.0,34.0,7.0,17.0,20.0,20.0,8.0,2.0,29.0,5.0,1.0,0.896,0.632,0.527,1.0,0.0,0.0,49.564,35.0,35.144,1.0,0.325,0.84,0.84,1.54,1.591,1.586,22.832,1.521,1.228,5.754,0.734,12.236,9.527,1.496,1.468,1.445,22.0,9.0,9.0,40.0,1.0,2.0,0.0,5.0,1.0,10.0,12.0,21.0,30.0,3.0,9.0,25.0,23.0,7.0,1.0,28.0,1.0,2.0,0.842,0.115,0.564,0.0,1.0,0.0,39.496,31.0,30.629,1.0,0.25,0.564,0.564,1.206,1.171,1.166
